match_id,season,date,target_runs,wickets_lost_inn1,winner,is_high_target,run_wickets_pressure_inn1,chasing_team_won,city_encoded,venue_encoded,team1_bat_first_encoded,team2_chase_encoded,toss_winner_encoded,toss_decision_encoded
335982,2008,18-04-2008,223,3,Kolkata Knight Riders,1,55.75,0,2,16,3,8,8,1
335983,2008,19-04-2008,241,5,Chennai Super Kings,1,40.166666666666664,0,6,26,0,6,0,0
335984,2008,19-04-2008,130,8,Delhi Capitals,0,14.444444444444445,1,9,11,7,1,7,0
335985,2008,20-04-2008,166,7,Royal Challengers Bengaluru,0,20.75,1,23,37,5,8,5,0
335986,2008,20-04-2008,111,10,Kolkata Knight Riders,0,10.090909090909092,1,20,10,9,3,9,0
335987,2008,21-04-2008,167,8,Rajasthan Royals,0,18.555555555555557,1,17,29,6,7,6,0
335988,2008,22-04-2008,143,8,Delhi Capitals,0,15.88888888888889,1,15,27,9,1,9,0
335989,2008,23-04-2008,209,5,Chennai Super Kings,1,34.833333333333336,0,7,18,0,5,5,1
335990,2008,24-04-2008,215,5,Rajasthan Royals,1,35.833333333333336,1,15,27,9,7,7,1
335991,2008,25-04-2008,183,10,Punjab Kings,0,16.636363636363637,0,6,26,6,5,5,1
335992,2008,26-04-2008,136,8,Rajasthan Royals,0,15.11111111111111,1,2,16,8,7,7,1
335993,2008,26-04-2008,148,9,Chennai Super Kings,0,14.8,1,7,18,3,0,3,0
335994,2008,27-04-2008,155,7,Sunrisers Hyderabad,0,19.375,1,23,7,5,9,9,1
335995,2008,27-04-2008,159,8,Punjab Kings,0,17.666666666666668,1,6,26,1,6,1,0
335996,2008,28-04-2008,179,5,Chennai Super Kings,0,29.833333333333332,0,2,16,0,8,0,0
335997,2008,29-04-2008,138,8,Mumbai Indians,0,15.333333333333334,1,20,10,3,5,3,0
335998,2008,30-04-2008,192,5,Delhi Capitals,1,32.0,0,9,11,1,8,8,1
335999,2008,01-05-2008,165,8,Punjab Kings,0,18.333333333333332,1,15,27,9,6,6,1
336000,2008,01-05-2008,197,7,Rajasthan Royals,1,24.625,0,17,29,7,3,7,0
336001,2008,02-05-2008,170,6,Delhi Capitals,0,24.285714285714285,1,7,18,0,1,0,0
336002,2008,25-05-2008,166,10,Royal Challengers Bengaluru,0,15.090909090909092,1,15,27,9,8,9,0
336003,2008,03-05-2008,179,6,Punjab Kings,0,25.571428571428573,0,6,26,6,3,6,0
336004,2008,04-05-2008,163,8,Mumbai Indians,0,18.11111111111111,0,23,7,5,1,1,1
336005,2008,04-05-2008,110,10,Rajasthan Royals,0,10.0,1,17,29,0,7,0,0
336006,2008,05-05-2008,127,10,Punjab Kings,0,11.545454545454545,1,2,16,8,6,6,1
336007,2008,06-05-2008,145,7,Sunrisers Hyderabad,0,18.125,1,7,18,0,9,9,1
336008,2008,07-05-2008,104,10,Mumbai Indians,0,9.454545454545455,1,23,7,7,5,5,1
336009,2008,08-05-2008,188,5,Chennai Super Kings,0,31.333333333333332,1,9,11,1,0,0,1
336010,2008,08-05-2008,130,7,Kolkata Knight Riders,0,16.25,0,20,10,3,8,3,0
336011,2008,09-05-2008,141,8,Rajasthan Royals,0,15.666666666666666,1,17,29,9,7,7,1
336012,2008,28-05-2008,123,9,Mumbai Indians,0,12.3,1,2,16,8,5,5,1
336013,2008,10-05-2008,182,4,Chennai Super Kings,0,36.4,0,7,18,0,6,6,1
336014,2008,11-05-2008,205,4,Kolkata Knight Riders,1,41.0,0,15,27,3,9,3,0
336015,2008,11-05-2008,157,7,Rajasthan Royals,0,19.625,1,17,29,1,7,7,1
336016,2008,12-05-2008,144,8,Punjab Kings,0,16.0,1,6,26,8,6,8,0
336017,2008,13-05-2008,134,6,Kolkata Knight Riders,0,19.142857142857142,0,20,10,3,1,3,0
336018,2008,14-05-2008,157,6,Mumbai Indians,0,22.428571428571427,1,23,37,0,5,5,1
336019,2008,28-05-2008,222,3,Punjab Kings,1,55.5,0,6,26,6,7,7,1
336020,2008,15-05-2008,195,4,Delhi Capitals,1,39.0,0,9,11,1,9,9,1
336021,2008,16-05-2008,68,10,Mumbai Indians,0,6.181818181818182,1,23,37,3,5,5,1
336022,2008,17-05-2008,89,4,Punjab Kings,0,17.8,1,9,11,1,6,1,0
336023,2008,17-05-2008,198,1,Rajasthan Royals,1,99.0,0,17,29,7,8,8,1
336024,2008,18-05-2008,179,7,Mumbai Indians,0,22.375,0,15,27,5,9,9,1
336025,2008,18-05-2008,53,5,Chennai Super Kings,0,8.833333333333334,1,20,10,3,0,3,0
336026,2008,19-05-2008,155,7,Delhi Capitals,0,19.375,1,2,16,8,1,1,1
336027,2008,20-05-2008,148,8,Rajasthan Royals,0,16.444444444444443,1,20,10,3,7,7,1
336028,2008,21-05-2008,190,4,Punjab Kings,1,38.0,0,23,37,6,5,5,1
336029,2008,21-05-2008,127,8,Royal Challengers Bengaluru,0,14.11111111111111,0,7,18,8,0,8,0
336031,2008,23-05-2008,176,4,Punjab Kings,0,35.2,1,6,26,9,6,6,1
336032,2008,24-05-2008,177,8,Delhi Capitals,0,19.666666666666668,1,9,11,5,1,1,1
336033,2008,24-05-2008,212,5,Rajasthan Royals,1,35.333333333333336,0,7,18,7,0,7,0
336034,2008,03-05-2008,157,8,Royal Challengers Bengaluru,0,17.444444444444443,0,2,16,8,9,9,1
336035,2008,25-05-2008,175,6,Kolkata Knight Riders,0,25.0,1,20,10,6,3,6,0
336036,2008,26-05-2008,146,7,Rajasthan Royals,0,18.25,1,17,29,5,7,7,1
336037,2008,27-05-2008,148,8,Chennai Super Kings,0,16.444444444444443,1,15,27,9,0,9,0
336038,2008,30-05-2008,193,9,Rajasthan Royals,1,19.3,0,23,37,7,1,1,1
336039,2008,31-05-2008,113,8,Chennai Super Kings,0,12.555555555555555,1,23,37,6,0,6,0
336040,2008,01-06-2008,164,5,Rajasthan Royals,0,27.333333333333332,1,23,7,0,7,7,1
392181,2009,18-04-2009,166,7,Mumbai Indians,0,20.75,0,4,23,5,0,0,1
392182,2009,18-04-2009,134,8,Royal Challengers Bengaluru,0,14.88888888888889,0,4,23,8,7,8,0
392183,2009,19-04-2009,54,7,Delhi Capitals,0,6.75,1,4,23,6,1,1,1
392184,2009,19-04-2009,102,10,Sunrisers Hyderabad,0,9.272727272727273,1,4,23,3,9,3,0
392185,2009,20-04-2009,180,5,Chennai Super Kings,0,30.0,0,26,33,0,8,0,0
392186,2009,21-04-2009,69,6,Kolkata Knight Riders,0,9.857142857142858,1,12,15,6,3,3,1
392188,2009,22-04-2009,185,6,Sunrisers Hyderabad,0,26.428571428571427,0,4,23,9,8,9,0
392189,2009,23-04-2009,190,5,Delhi Capitals,1,31.666666666666668,0,12,15,1,0,1,0
392191,2009,24-04-2009,169,9,Punjab Kings,0,16.9,1,12,15,8,6,8,0
392192,2009,25-04-2009,169,9,Sunrisers Hyderabad,0,16.9,0,12,15,9,5,9,0
392194,2009,26-04-2009,150,7,Delhi Capitals,0,18.75,1,26,33,8,1,8,0
392195,2009,26-04-2009,140,6,Punjab Kings,0,20.0,0,4,23,6,7,6,0
392196,2009,27-04-2009,166,6,Sunrisers Hyderabad,0,23.714285714285715,1,12,15,0,9,9,1
392197,2009,27-04-2009,188,6,Mumbai Indians,0,26.857142857142858,0,26,33,5,3,5,0
392198,2009,28-04-2009,144,7,Rajasthan Royals,0,18.0,1,5,35,1,7,1,0
392199,2009,29-04-2009,140,6,Royal Challengers Bengaluru,0,20.0,1,12,15,3,8,3,0
392200,2009,29-04-2009,120,8,Punjab Kings,0,13.333333333333334,0,12,15,6,5,6,0
392201,2009,30-04-2009,149,9,Delhi Capitals,0,14.9,1,5,35,9,1,1,1
392202,2009,30-04-2009,165,5,Chennai Super Kings,0,27.5,0,5,35,0,7,7,1
392203,2009,01-05-2009,149,6,Mumbai Indians,0,21.285714285714285,0,13,5,5,3,5,0
392204,2009,01-05-2009,146,9,Royal Challengers Bengaluru,0,14.6,0,12,15,8,6,8,0
392205,2009,02-05-2009,142,5,Rajasthan Royals,0,23.666666666666668,1,26,33,9,7,9,0
392206,2009,02-05-2009,164,10,Chennai Super Kings,0,14.909090909090908,0,18,22,0,1,1,1
392207,2009,03-05-2009,154,3,Punjab Kings,0,38.5,1,26,33,3,6,3,0
392208,2009,03-05-2009,150,4,Royal Challengers Bengaluru,0,30.0,1,18,22,5,8,5,0
392209,2009,04-05-2009,179,3,Chennai Super Kings,0,44.75,0,13,5,0,9,0,0
392210,2009,05-05-2009,212,4,Rajasthan Royals,1,42.4,0,12,15,7,6,6,1
392211,2009,05-05-2009,155,3,Delhi Capitals,0,38.75,1,12,15,3,1,3,0
392212,2009,06-05-2009,146,6,Sunrisers Hyderabad,0,20.857142857142858,0,5,35,9,5,9,0
392213,2009,07-05-2009,106,10,Rajasthan Royals,0,9.636363636363637,1,5,35,8,7,7,1
392214,2009,07-05-2009,187,3,Chennai Super Kings,0,46.75,0,5,35,0,6,0,0
392215,2009,08-05-2009,117,10,Delhi Capitals,0,10.636363636363637,1,13,5,5,1,5,0
392216,2009,09-05-2009,169,5,Punjab Kings,0,28.166666666666668,1,19,6,9,6,6,1
392217,2009,09-05-2009,141,7,Chennai Super Kings,0,17.625,1,19,6,7,0,7,0
392218,2009,10-05-2009,158,2,Mumbai Indians,0,52.666666666666664,0,26,33,5,8,5,0
392219,2009,10-05-2009,124,8,Delhi Capitals,0,13.777777777777779,1,18,22,3,1,1,1
392220,2009,11-05-2009,167,7,Sunrisers Hyderabad,0,20.875,0,19,6,9,7,9,0
392221,2009,12-05-2009,174,4,Royal Challengers Bengaluru,0,34.8,1,5,35,3,8,8,1
392222,2009,12-05-2009,120,9,Mumbai Indians,0,12.0,1,5,35,6,5,6,0
392223,2009,13-05-2009,174,7,Delhi Capitals,0,21.75,0,12,15,1,9,9,1
392224,2009,14-05-2009,130,10,Royal Challengers Bengaluru,0,11.818181818181818,1,12,15,0,8,0,0
392225,2009,14-05-2009,146,7,Rajasthan Royals,0,18.25,0,12,15,7,5,7,0
392226,2009,15-05-2009,121,9,Punjab Kings,0,12.1,1,3,24,1,6,6,1
392227,2009,16-05-2009,148,5,Chennai Super Kings,0,24.666666666666668,1,26,33,5,0,5,0
392228,2009,16-05-2009,161,5,Sunrisers Hyderabad,0,26.833333333333332,1,18,22,3,9,9,1
392229,2009,17-05-2009,135,7,Punjab Kings,0,16.875,0,18,22,6,9,9,1
392230,2009,17-05-2009,151,3,Delhi Capitals,0,37.75,0,3,24,1,7,1,0
392231,2009,18-05-2009,189,3,Kolkata Knight Riders,0,47.25,1,5,35,0,3,0,0
392232,2009,19-05-2009,135,7,Royal Challengers Bengaluru,0,16.875,1,18,22,1,8,1,0
392233,2009,20-05-2009,102,9,Kolkata Knight Riders,0,10.2,1,12,15,7,3,3,1
392234,2009,20-05-2009,117,9,Chennai Super Kings,0,11.7,0,12,15,0,6,0,0
392235,2009,21-05-2009,166,8,Delhi Capitals,0,18.444444444444443,1,5,35,5,1,1,1
392236,2009,21-05-2009,171,4,Royal Challengers Bengaluru,0,34.2,0,5,35,8,9,8,0
392237,2009,22-05-2009,154,8,Sunrisers Hyderabad,0,17.11111111111111,1,5,35,1,9,9,1
392238,2009,23-05-2009,147,5,Royal Challengers Bengaluru,0,24.5,1,18,22,0,8,8,1
392239,2009,24-05-2009,144,6,Sunrisers Hyderabad,0,20.571428571428573,0,18,22,9,8,8,1
419106,2010,12-03-2010,162,4,Kolkata Knight Riders,0,32.4,0,23,7,3,9,9,1
419107,2010,13-03-2010,213,7,Mumbai Indians,1,26.625,0,23,4,5,7,5,0
419108,2010,13-03-2010,143,9,Delhi Capitals,0,14.3,1,6,26,6,1,1,1
419109,2010,14-03-2010,136,7,Kolkata Knight Riders,0,17.0,1,20,10,8,3,3,1
419110,2010,14-03-2010,191,4,Sunrisers Hyderabad,1,38.2,0,7,18,9,0,9,0
419111,2010,15-03-2010,142,6,Delhi Capitals,0,20.285714285714285,1,1,28,7,1,1,1
419112,2010,16-03-2010,204,3,Royal Challengers Bengaluru,1,51.0,1,2,16,6,8,6,0
419113,2010,16-03-2010,165,3,Chennai Super Kings,0,41.25,0,20,10,0,3,0,0
419114,2010,17-03-2010,219,7,Mumbai Indians,1,27.375,0,9,11,5,1,1,1
419115,2010,18-03-2010,93,10,Royal Challengers Bengaluru,0,8.454545454545455,1,2,16,7,8,8,1
419116,2010,19-03-2010,186,6,Chennai Super Kings,0,26.571428571428573,1,9,11,1,0,1,0
419117,2010,19-03-2010,171,8,Sunrisers Hyderabad,0,19.0,0,8,1,9,6,6,1
419118,2010,20-03-2010,169,7,Rajasthan Royals,0,21.125,0,1,28,7,3,7,0
419119,2010,20-03-2010,152,9,Royal Challengers Bengaluru,0,15.2,1,23,4,5,8,5,0
419120,2010,21-03-2010,172,6,Sunrisers Hyderabad,0,24.571428571428573,0,8,1,9,1,9,0
419122,2010,22-03-2010,156,3,Mumbai Indians,0,39.0,1,23,4,3,5,3,0
419123,2010,23-03-2010,172,5,Royal Challengers Bengaluru,0,28.666666666666668,0,2,16,8,0,0,1
419124,2010,24-03-2010,184,5,Rajasthan Royals,0,30.666666666666668,0,6,26,7,6,6,1
419125,2010,25-03-2010,181,2,Mumbai Indians,0,60.333333333333336,1,23,4,0,5,5,1
419126,2010,26-03-2010,149,9,Rajasthan Royals,0,14.9,1,1,28,9,7,9,0
419127,2010,27-03-2010,184,5,Kolkata Knight Riders,0,30.666666666666668,0,6,26,3,6,3,0
419128,2010,25-03-2010,184,4,Delhi Capitals,0,36.8,0,2,16,1,8,8,1
419129,2010,28-03-2010,178,8,Rajasthan Royals,0,19.77777777777778,0,1,28,7,0,7,0
419130,2010,28-03-2010,173,7,Mumbai Indians,0,21.625,0,23,7,5,9,9,1
419131,2010,29-03-2010,178,4,Delhi Capitals,0,35.6,0,9,11,1,3,1,0
419132,2010,30-03-2010,164,10,Mumbai Indians,0,14.909090909090908,1,23,4,6,5,5,1
419133,2010,31-03-2010,162,4,Chennai Super Kings,0,32.4,1,7,18,8,0,8,0
419134,2010,31-03-2010,189,6,Delhi Capitals,0,27.0,0,9,11,1,7,1,0
419135,2010,01-04-2010,182,6,Kolkata Knight Riders,0,26.0,0,20,10,3,9,3,0
419136,2010,02-04-2010,182,5,Royal Challengers Bengaluru,0,30.333333333333332,1,6,26,6,8,6,0
419137,2010,03-04-2010,247,5,Chennai Super Kings,1,41.166666666666664,0,7,18,0,7,0,0
419138,2010,03-04-2010,179,5,Mumbai Indians,0,29.833333333333332,0,23,4,5,9,5,0
419139,2010,04-04-2010,201,3,Punjab Kings,1,50.25,1,20,10,3,6,3,0
419140,2010,04-04-2010,185,5,Delhi Capitals,0,30.833333333333332,0,9,11,1,8,1,0
419141,2010,05-04-2010,160,10,Rajasthan Royals,0,14.545454545454545,0,24,36,7,9,7,0
419142,2010,06-04-2010,166,4,Chennai Super Kings,0,33.2,0,7,18,0,5,0,0
419143,2010,07-04-2010,154,6,Rajasthan Royals,0,22.0,1,17,29,6,7,6,0
419144,2010,07-04-2010,182,3,Kolkata Knight Riders,0,45.5,0,20,10,3,1,3,0
419145,2010,08-04-2010,185,6,Sunrisers Hyderabad,0,26.428571428571427,1,2,16,8,9,9,1
419146,2010,09-04-2010,155,9,Punjab Kings,0,15.5,1,6,26,5,6,5,0
419147,2010,10-04-2010,139,8,Sunrisers Hyderabad,0,15.444444444444445,1,24,36,0,9,0,0
419148,2010,10-04-2010,161,9,Royal Challengers Bengaluru,0,16.1,1,2,16,3,8,8,1
419149,2010,11-04-2010,112,10,Punjab Kings,0,10.181818181818182,1,9,11,1,6,1,0
419150,2010,11-04-2010,175,5,Mumbai Indians,0,29.166666666666668,0,17,29,5,7,7,1
419151,2010,12-04-2010,152,6,Sunrisers Hyderabad,0,21.714285714285715,0,24,36,9,8,8,1
419152,2010,13-04-2010,184,4,Mumbai Indians,0,36.8,0,23,4,5,1,5,0
419153,2010,13-04-2010,140,8,Chennai Super Kings,0,15.555555555555555,1,7,18,3,0,3,0
419154,2010,14-04-2010,131,6,Royal Challengers Bengaluru,0,18.714285714285715,1,17,29,7,8,7,0
419155,2010,15-04-2010,113,9,Delhi Capitals,0,11.3,1,7,18,0,1,0,0
419156,2010,16-04-2010,175,3,Sunrisers Hyderabad,0,43.75,1,10,12,6,9,9,1
419157,2010,17-04-2010,192,4,Mumbai Indians,1,38.4,0,2,16,5,8,8,1
419158,2010,17-04-2010,133,9,Kolkata Knight Riders,0,13.3,1,20,10,7,3,7,0
419159,2010,18-04-2010,193,3,Chennai Super Kings,1,48.25,1,10,12,6,0,0,1
419160,2010,18-04-2010,146,7,Sunrisers Hyderabad,0,18.25,0,9,11,9,1,9,0
419161,2010,19-04-2010,134,8,Kolkata Knight Riders,0,14.88888888888889,1,20,10,5,3,5,0
419162,2010,21-04-2010,185,5,Mumbai Indians,0,30.833333333333332,0,23,7,5,8,5,0
419163,2010,22-04-2010,143,7,Chennai Super Kings,0,17.875,0,23,7,0,9,0,0
419164,2010,24-04-2010,83,10,Royal Challengers Bengaluru,0,7.545454545454546,1,23,7,9,8,9,0
419165,2010,25-04-2010,169,5,Chennai Super Kings,0,28.166666666666668,0,23,7,0,5,0,0
501198,2011,08-04-2011,154,4,Chennai Super Kings,0,30.8,0,7,18,0,3,0,0
501199,2011,09-04-2011,138,8,Rajasthan Royals,0,15.333333333333334,1,15,27,9,7,7,1
501201,2011,10-04-2011,96,10,Mumbai Indians,0,8.727272727272727,1,9,11,1,5,1,0
501203,2011,11-04-2011,164,4,Kolkata Knight Riders,0,32.8,0,20,10,3,9,3,0
501204,2011,12-04-2011,152,6,Rajasthan Royals,0,21.714285714285715,1,17,29,1,7,1,0
501205,2011,12-04-2011,141,4,Mumbai Indians,0,28.2,1,2,16,8,5,5,1
501206,2011,13-04-2011,189,4,Punjab Kings,0,37.8,1,6,26,0,6,6,1
501208,2011,14-04-2011,176,5,Sunrisers Hyderabad,0,29.333333333333332,0,15,27,9,8,8,1
501209,2011,15-04-2011,160,4,Kolkata Knight Riders,0,32.0,1,17,29,7,3,3,1
501211,2011,16-04-2011,184,5,Chennai Super Kings,0,30.666666666666668,0,7,18,0,8,0,0
501212,2011,16-04-2011,166,8,Punjab Kings,0,18.444444444444443,1,15,27,9,6,6,1
501214,2011,17-04-2011,82,10,Kolkata Knight Riders,0,7.454545454545454,1,20,10,7,3,3,1
501216,2011,19-04-2011,169,4,Sunrisers Hyderabad,0,33.8,0,9,11,9,1,9,0
501220,2011,21-04-2011,196,7,Punjab Kings,1,24.5,0,6,26,6,7,7,1
501221,2011,22-04-2011,165,4,Mumbai Indians,0,33.0,0,23,37,5,0,0,1
501222,2011,22-04-2011,172,5,Royal Challengers Bengaluru,0,28.666666666666668,1,20,10,3,8,8,1
501223,2011,23-04-2011,232,4,Delhi Capitals,1,46.4,0,9,11,1,6,6,1
501224,2011,24-04-2011,173,4,Mumbai Indians,0,34.6,0,15,27,5,9,9,1
501227,2011,26-04-2011,161,6,Royal Challengers Bengaluru,0,23.0,1,9,11,1,8,8,1
501230,2011,28-04-2011,149,7,Kolkata Knight Riders,0,18.625,0,9,11,3,1,1,1
501231,2011,29-04-2011,95,8,Rajasthan Royals,0,10.555555555555555,1,17,29,5,7,7,1
501234,2011,30-04-2011,120,6,Kolkata Knight Riders,0,17.142857142857142,1,20,10,6,3,3,1
501236,2011,01-05-2011,166,5,Chennai Super Kings,0,27.666666666666668,0,7,18,0,9,0,0
501237,2011,02-05-2011,160,5,Mumbai Indians,0,26.666666666666668,0,23,37,5,6,6,1
501239,2011,03-05-2011,170,4,Kolkata Knight Riders,0,34.0,0,15,27,3,9,9,1
501240,2011,04-05-2011,148,6,Chennai Super Kings,0,21.142857142857142,1,7,18,7,0,7,0
501243,2011,05-05-2011,176,5,Delhi Capitals,0,29.333333333333332,1,15,27,9,1,1,1
501244,2011,06-05-2011,206,6,Royal Challengers Bengaluru,1,29.428571428571427,0,2,16,8,6,6,1
501245,2011,07-05-2011,52,4,Kolkata Knight Riders,0,10.4,1,20,10,0,3,0,0
501246,2011,07-05-2011,179,4,Mumbai Indians,0,35.8,0,23,37,5,1,1,1
501249,2011,09-05-2011,197,3,Chennai Super Kings,1,49.25,0,17,29,0,7,7,1
501251,2011,10-05-2011,164,8,Punjab Kings,0,18.22222222222222,0,6,26,6,5,5,1
501252,2011,11-05-2011,147,6,Royal Challengers Bengaluru,0,21.0,1,17,29,7,8,8,1
501253,2011,12-05-2011,177,4,Chennai Super Kings,0,35.4,0,7,18,0,1,0,0
501255,2011,14-05-2011,102,4,Royal Challengers Bengaluru,0,20.4,1,2,16,3,8,8,1
501256,2011,14-05-2011,136,6,Sunrisers Hyderabad,0,19.428571428571427,0,23,37,9,5,9,0
501257,2011,15-05-2011,171,6,Punjab Kings,0,24.428571428571427,0,10,12,6,1,1,1
501260,2011,17-05-2011,233,2,Punjab Kings,1,77.66666666666667,0,10,12,6,8,6,0
501263,2011,20-05-2011,134,5,Rajasthan Royals,0,22.333333333333332,1,23,37,5,7,5,0
501264,2011,21-05-2011,199,2,Sunrisers Hyderabad,1,66.33333333333333,0,10,12,9,6,6,1
501266,2011,22-05-2011,129,8,Royal Challengers Bengaluru,0,14.333333333333334,1,2,16,0,8,8,1
501267,2011,22-05-2011,176,7,Mumbai Indians,0,22.0,1,20,10,3,5,5,1
501268,2011,24-05-2011,176,4,Chennai Super Kings,0,35.2,1,23,37,8,0,0,1
501269,2011,25-05-2011,148,7,Mumbai Indians,0,18.5,1,23,37,3,5,5,1
501270,2011,27-05-2011,186,4,Royal Challengers Bengaluru,0,37.2,0,7,18,8,5,5,1
501271,2011,28-05-2011,206,5,Chennai Super Kings,1,34.333333333333336,0,7,18,0,8,0,0
548306,2012,04-04-2012,113,10,Mumbai Indians,0,10.272727272727273,1,7,18,0,5,5,1
548307,2012,05-04-2012,98,9,Delhi Capitals,0,9.8,1,20,10,3,1,1,1
548309,2012,06-04-2012,192,4,Rajasthan Royals,1,38.4,0,17,29,7,6,6,1
548310,2012,07-04-2012,158,8,Royal Challengers Bengaluru,0,17.555555555555557,0,2,16,8,1,1,1
548311,2012,07-04-2012,194,6,Chennai Super Kings,1,27.714285714285715,0,31,8,0,9,9,1
548312,2012,08-04-2012,165,5,Rajasthan Royals,0,27.5,0,17,29,7,3,3,1
548314,2012,09-04-2012,139,9,Mumbai Indians,0,13.9,1,31,8,9,5,9,0
548315,2012,10-04-2012,166,8,Kolkata Knight Riders,0,18.444444444444443,0,2,16,3,8,8,1
548316,2012,10-04-2012,111,8,Delhi Capitals,0,12.333333333333334,1,9,11,0,1,1,1
548317,2012,11-04-2012,198,6,Mumbai Indians,1,28.285714285714285,0,23,37,5,7,7,1
548318,2012,12-04-2012,206,8,Chennai Super Kings,1,22.88888888888889,1,7,18,8,0,8,0
548320,2012,13-04-2012,132,5,Kolkata Knight Riders,0,22.0,1,20,10,7,3,7,0
548321,2012,19-04-2012,158,8,Delhi Capitals,0,17.555555555555557,1,9,11,9,1,9,0
548323,2012,15-04-2012,135,9,Punjab Kings,0,13.5,0,20,10,6,3,3,1
548324,2012,15-04-2012,196,2,Rajasthan Royals,1,65.33333333333333,0,2,16,7,8,7,0
548325,2012,16-04-2012,93,10,Delhi Capitals,0,8.454545454545455,1,23,37,5,1,1,1
548326,2012,17-04-2012,197,2,Rajasthan Royals,1,65.66666666666667,1,17,29,9,7,9,0
548328,2012,18-04-2012,125,7,Kolkata Knight Riders,0,15.625,1,6,26,6,3,6,0
548329,2012,10-05-2012,188,4,Delhi Capitals,0,37.6,1,15,27,9,1,9,0
548331,2012,20-04-2012,164,6,Royal Challengers Bengaluru,0,23.428571428571427,1,6,26,6,8,8,1
548332,2012,21-04-2012,147,4,Chennai Super Kings,0,29.4,1,7,18,7,0,7,0
548334,2012,22-04-2012,164,6,Punjab Kings,0,23.428571428571427,1,23,37,5,6,5,0
548335,2012,22-04-2012,127,7,Kolkata Knight Riders,0,15.875,1,8,1,9,3,3,1
548336,2012,23-04-2012,190,3,Royal Challengers Bengaluru,1,47.5,0,17,29,8,7,7,1
548339,2012,25-04-2012,169,3,Mumbai Indians,0,42.25,1,6,26,6,5,6,0
548342,2012,27-04-2012,208,5,Delhi Capitals,1,34.666666666666664,0,9,11,1,5,5,1
548343,2012,28-04-2012,157,8,Punjab Kings,0,17.444444444444443,0,7,18,6,0,6,0
548344,2012,28-04-2012,191,4,Kolkata Knight Riders,1,38.2,0,20,10,3,8,3,0
548345,2012,29-04-2012,153,6,Delhi Capitals,0,21.857142857142858,0,9,11,1,7,1,0
548346,2012,29-04-2012,101,10,Mumbai Indians,0,9.181818181818182,1,23,37,9,5,5,1
548347,2012,30-04-2012,140,5,Kolkata Knight Riders,0,23.333333333333332,1,7,18,0,3,0,0
548349,2012,01-05-2012,142,6,Delhi Capitals,0,20.285714285714285,1,17,29,7,1,7,0
548350,2012,02-05-2012,159,5,Punjab Kings,0,26.5,1,2,16,8,6,6,1
548352,2012,04-05-2012,161,6,Chennai Super Kings,0,23.0,0,7,18,0,9,0,0
548354,2012,05-05-2012,178,6,Rajasthan Royals,0,25.428571428571427,0,6,26,7,6,7,0
548355,2012,06-05-2012,174,8,Mumbai Indians,0,19.333333333333332,1,23,37,0,5,5,1
548356,2012,06-05-2012,182,2,Royal Challengers Bengaluru,0,60.666666666666664,1,2,16,9,8,8,1
548357,2012,07-05-2012,154,9,Kolkata Knight Riders,0,15.4,1,9,11,1,3,1,0
548359,2012,08-05-2012,171,5,Punjab Kings,0,28.5,0,15,27,6,9,9,1
548360,2012,09-05-2012,142,6,Royal Challengers Bengaluru,0,20.285714285714285,1,23,37,5,8,8,1
548361,2012,10-05-2012,127,6,Chennai Super Kings,0,18.142857142857142,1,17,29,7,0,0,1
548363,2012,12-05-2012,183,1,Mumbai Indians,0,91.5,0,20,10,5,3,5,0
548364,2012,12-05-2012,115,5,Chennai Super Kings,0,19.166666666666668,1,7,18,1,0,0,1
548366,2012,13-05-2012,191,4,Punjab Kings,1,38.2,1,6,26,9,6,9,0
548367,2012,14-05-2012,172,6,Mumbai Indians,0,24.571428571428573,1,2,16,8,5,5,1
548368,2012,14-05-2012,159,6,Chennai Super Kings,0,22.714285714285715,1,20,10,3,0,0,1
548369,2012,15-05-2012,137,8,Delhi Capitals,0,15.222222222222221,1,9,11,6,1,6,0
548370,2012,16-05-2012,141,7,Kolkata Knight Riders,0,17.625,0,23,37,3,5,5,1
548371,2012,17-05-2012,121,7,Punjab Kings,0,15.125,1,10,12,0,6,6,1
548372,2012,17-05-2012,216,1,Royal Challengers Bengaluru,1,108.0,0,9,11,8,1,1,1
548373,2012,18-05-2012,127,8,Sunrisers Hyderabad,0,14.11111111111111,1,15,27,7,9,7,0
548374,2012,19-05-2012,142,8,Delhi Capitals,0,15.777777777777779,1,10,12,6,1,1,1
548376,2012,20-05-2012,133,7,Sunrisers Hyderabad,0,16.625,0,15,27,9,8,8,1
548377,2012,20-05-2012,163,6,Mumbai Indians,0,23.285714285714285,1,17,29,7,5,7,0
548378,2012,22-05-2012,163,4,Kolkata Knight Riders,0,32.6,0,27,34,3,1,3,0
548379,2012,23-05-2012,188,5,Chennai Super Kings,0,31.333333333333332,0,2,16,0,5,5,1
548380,2012,25-05-2012,223,5,Chennai Super Kings,1,37.166666666666664,0,7,18,0,1,1,1
548381,2012,27-05-2012,191,3,Kolkata Knight Riders,1,47.75,1,7,18,0,3,0,0
597998,2013,03-04-2013,129,10,Kolkata Knight Riders,0,11.727272727272727,1,20,10,1,3,3,1
597999,2013,04-04-2013,157,5,Royal Challengers Bengaluru,0,26.166666666666668,0,2,16,8,5,5,1
598001,2013,06-04-2013,166,7,Rajasthan Royals,0,20.75,0,9,11,7,1,7,0
